region,postcode_sector,month,avg_price,volume
Greater London,KT21 1,8,780000,2
Greater London,KT21 2,8,664000,13
Greater London,KT22 0,8,1079000,6
Greater London,KT22 7,8,342000,11
Greater London,KT22 8,8,254000,2
Greater London,KT22 9,8,896000,4
Greater London,KT23 3,8,779000,9
Greater London,KT23 4,8,734000,12
Greater London,KT24 5,8,1504000,7
Greater London,KT24 6,8,322000,2
Greater London,KT3 3,8,851000,15
Greater London,KT3 4,8,817000,3
Greater London,KT3 5,8,1164000,7
Greater London,KT3 6,8,672000,9
Greater London,KT4 7,8,605000,10
Greater London,KT4 8,8,533000,28
Greater London,KT5 8,8,685000,12
Greater London,KT5 9,8,651000,13
Greater London,KT6 4,8,547000,8
Greater London,KT6 5,8,706000,5
Greater London,KT6 6,8,920000,10
Greater London,KT6 7,8,476000,4
Greater London,KT7 0,8,688000,10
Greater London,KT8 0,8,1083000,3
Greater London,KT8 1,8,552000,8
Greater London,KT8 2,8,536000,7
Greater London,KT8 9,8,1180000,7
Greater London,KT9 1,8,495000,6
Greater London,KT9 2,8,463000,15
Greater London,N1 0,8,474000,5
Greater London,N1 1,8,964000,10
Greater London,N1 2,8,846000,9
Greater London,N1 3,8,1201000,5
Greater London,N1 4,8,1294000,5
Greater London,N1 5,8,552000,5
Greater London,N1 6,8,683000,6
Greater London,N1 7,8,813000,4
Greater London,N1 8,8,851000,8
Greater London,N1 9,8,970000,8
Greater London,N10 1,8,652000,5
Greater London,N10 2,8,829000,10
Greater London,N10 3,8,1468000,6
Greater London,N11 1,8,492000,8
Greater London,N11 2,8,664000,5
Greater London,N11 3,8,544000,4
Greater London,N12 0,8,594000,2
Greater London,N12 7,8,989000,7
Greater London,N12 8,8,654000,9
Greater London,N12 9,8,855000,2
Greater London,N13 4,8,602000,14
Greater London,N13 5,8,502000,9
Greater London,N13 6,8,390000,2
Greater London,N14 4,8,677000,12
Greater London,N14 5,8,994000,3
Greater London,N14 6,8,1089000,5
Greater London,N14 7,8,932000,8
Greater London,N15 3,8,548000,8
Greater London,N15 4,8,507000,5
Greater London,N15 5,8,527000,8
Greater London,N15 6,8,528000,6
Greater London,N16 0,8,888000,8
Greater London,N16 5,8,427000,3
Greater London,N16 6,8,500000,7
Greater London,N16 7,8,615000,8
Greater London,N16 8,8,642000,5
Greater London,N16 9,8,873000,13
Greater London,N17 0,8,314000,2
Greater London,N17 6,8,433000,9
Greater London,N17 7,8,449000,5
Greater London,N17 8,8,306000,5
Greater London,N17 9,8,424000,6
Greater London,N18 1,8,419000,12
Greater London,N18 2,8,274000,6
Greater London,N19 3,8,750000,6
Greater London,N19 4,8,1211000,9
Greater London,N19 5,8,534000,5
Greater London,N1C 4,8,304000,1
Greater London,N2 0,8,904000,6
Greater London,N2 8,8,684000,7
Greater London,N2 9,8,1486000,4
Greater London,N20 0,8,622000,10
Greater London,N20 8,8,890000,3
Greater London,N20 9,8,892000,6
Greater London,N21 1,8,672000,7
Greater London,N21 2,8,947000,5
Greater London,N21 3,8,1126000,7
Greater London,N22 5,8,461000,3
Greater London,N22 6,8,703000,7
Greater London,N22 7,8,694000,5
Greater London,N22 8,8,338000,7
Greater London,N3 1,8,671000,5
Greater London,N3 2,8,749000,7
Greater London,N3 3,8,769000,10
Greater London,N4 1,8,649000,6
Greater London,N4 2,8,591000,14
Greater London,N4 3,8,621000,14
Greater London,N4 4,8,691000,10
Greater London,N5 1,8,1043000,18
Greater London,N5 2,8,1305000,17
Greater London,N6 4,8,1617000,9
Greater London,N6 5,8,960000,17
Greater London,N6 6,8,2781000,5
Greater London,N7 0,8,736000,17
Greater London,N7 6,8,749000,8
Greater London,N7 7,8,677000,4
Greater London,N7 8,8,808000,10
Greater London,N7 9,8,573000,5
Greater London,N8 0,8,720000,3
Greater London,N8 7,8,577000,10
Greater London,N8 8,8,842000,15
Greater London,N8 9,8,896000,9
Greater London,N9 0,8,441000,3
Greater London,N9 7,8,355000,9
Greater London,N9 8,8,292000,4
Greater London,N9 9,8,372000,4
Greater London,NW1 0,8,717000,5
Greater London,NW1 1,8,975000,2
Greater London,NW1 4,8,1030000,1
Greater London,NW1 5,8,1383000,2
Greater London,NW1 6,8,856000,3
Greater London,NW1 7,8,3530000,5
Greater London,NW1 8,8,805000,5
Greater London,NW1 9,8,564000,6
Greater London,NW10 0,8,422000,5
Greater London,NW10 1,8,904000,7
Greater London,NW10 2,8,450000,3
Greater London,NW10 3,8,891000,6
Greater London,NW10 4,8,425000,1
Greater London,NW10 5,8,848000,12
Greater London,NW10 6,8,468000,2
Greater London,NW10 7,8,207000,1
Greater London,NW10 8,8,638000,3
Greater London,NW10 9,8,458000,2
Greater London,NW11 0,8,575000,1
Greater London,NW11 6,8,922000,9
Greater London,NW11 7,8,1622000,5
Greater London,NW11 8,8,1621000,4
Greater London,NW11 9,8,837000,5
Greater London,NW2 1,8,534000,3
Greater London,NW2 2,8,382000,8
Greater London,NW2 3,8,520000,6
Greater London,NW2 4,8,1245000,4
Greater London,NW2 5,8,837000,5
Greater London,NW2 6,8,582000,9
Greater London,NW2 7,8,619000,4
Greater London,NW3 1,8,3368000,8
Greater London,NW3 2,8,936000,14
Greater London,NW3 3,8,582000,4
Greater London,NW3 4,8,1893000,8
Greater London,NW3 5,8,1099000,11
Greater London,NW3 6,8,972000,6
Greater London,NW3 7,8,2010000,2
Greater London,NW4 1,8,896000,1
Greater London,NW4 2,8,659000,8
Greater London,NW4 3,8,627000,6
Greater London,NW4 4,8,559000,5
Greater London,NW5 1,8,1710000,3
Greater London,NW5 2,8,668000,13
Greater London,NW5 3,8,711000,2
Greater London,NW5 4,8,1421000,2
Greater London,NW6 1,8,1225000,13
Greater London,NW6 2,8,573000,9
Greater London,NW6 3,8,1032000,11
Greater London,NW6 4,8,566000,4
Greater London,NW6 5,8,465000,6
Greater London,NW6 6,8,933000,11
Greater London,NW6 7,8,767000,13
Greater London,NW7 1,8,647000,8
Greater London,NW7 2,8,566000,5
Greater London,NW7 3,8,817000,4
Greater London,NW7 4,8,987000,2
Greater London,NW8 0,8,3992000,6
Greater London,NW8 6,8,1064000,3
Greater London,NW8 7,8,650000,2
Greater London,NW8 8,8,401000,6
Greater London,NW8 9,8,3365000,4
Greater London,NW9 0,8,578000,4
Greater London,NW9 4,8,675000,1
Greater London,NW9 5,8,378000,15
Greater London,NW9 6,8,698000,3
Greater London,NW9 7,8,401000,3
Greater London,NW9 8,8,729000,5
Greater London,NW9 9,8,525000,1
Greater London,RM1 1,8,214000,1
Greater London,RM1 2,8,369000,8
Greater London,RM1 3,8,348000,3
Greater London,RM1 4,8,436000,11
Greater London,RM10 7,8,390000,7
Greater London,RM10 8,8,355000,7
Greater London,RM10 9,8,357000,5
Greater London,RM11 1,8,455000,9
Greater London,RM11 2,8,652000,9
Greater London,RM11 3,8,579000,13
Greater London,RM12 4,8,434000,21
Greater London,RM12 5,8,499000,14
Greater London,RM12 6,8,484000,11
Greater London,RM13 7,8,373000,6
Greater London,RM13 8,8,406000,7
Greater London,RM13 9,8,381000,11
Greater London,RM14 1,8,444000,11
Greater London,RM14 2,8,570000,12
Greater London,RM14 3,8,545000,6
Greater London,RM15 4,8,389000,7
Greater London,RM15 5,8,374000,7
Greater London,RM15 6,8,351000,6
Greater London,RM16 2,8,450000,9
Greater London,RM16 4,8,368000,3
Greater London,RM16 6,8,368000,13
Greater London,RM17 5,8,310000,9
Greater London,RM17 6,8,308000,15
Greater London,RM18 7,8,250000,2
Greater London,RM18 8,8,317000,9
Greater London,RM19 1,8,296000,8
Greater London,RM2 5,8,605000,8
Greater London,RM2 6,8,256000,5
Greater London,RM20 3,8,258000,2
Greater London,RM20 4,8,318000,9
Greater London,RM3 0,8,387000,6
Greater London,RM3 7,8,308000,7
Greater London,RM3 8,8,341000,10
Greater London,RM3 9,8,418000,12
Greater London,RM4 1,8,657000,8
Greater London,RM5 2,8,417000,7
Greater London,RM5 3,8,447000,11
Greater London,RM6 4,8,450000,3
Greater London,RM6 5,8,400000,7
Greater London,RM6 6,8,425000,8
Greater London,RM7 0,8,461000,9
Greater London,RM7 7,8,390000,2
Greater London,RM7 8,8,412000,9
Greater London,RM7 9,8,460000,2
Greater London,RM8 1,8,389000,13
Greater London,RM8 2,8,388000,9
Greater London,RM8 3,8,370000,5
Greater London,RM9 4,8,358000,9
Greater London,RM9 5,8,514000,6
Greater London,RM9 6,8,365000,6
Greater London,SE1 0,8,627000,3
Greater London,SE1 1,8,735000,2
Greater London,SE1 2,8,655000,9
Greater London,SE1 3,8,480000,5
Greater London,SE1 4,8,586000,7
Greater London,SE1 5,8,514000,8
Greater London,SE1 6,8,601000,10
Greater London,SE1 7,8,1041000,7
Greater London,SE1 8,8,553000,3
Greater London,SE1 9,8,640000,2
Greater London,SE10 0,8,526000,11
Greater London,SE10 8,8,910000,8
Greater London,SE10 9,8,631000,19
Greater London,SE11 4,8,526000,10
Greater London,SE11 5,8,519000,4
Greater London,SE11 6,8,650000,1
Greater London,SE12 0,8,428000,9
Greater London,SE12 8,8,743000,18
Greater London,SE12 9,8,405000,11
Greater London,SE13 5,8,728000,20
Greater London,SE13 6,8,419000,10
Greater London,SE13 7,8,648000,14
Greater London,SE14 5,8,619000,8
Greater London,SE14 6,8,482000,9
Greater London,SE15 1,8,415000,2
Greater London,SE15 2,8,552000,10
Greater London,SE15 3,8,578000,12
Greater London,SE15 4,8,876000,7
Greater London,SE15 5,8,1287000,3
Greater London,SE15 6,8,382000,7
Greater London,SE16 2,8,266000,2
Greater London,SE16 3,8,490000,14
Greater London,SE16 4,8,387000,6
Greater London,SE16 5,8,469000,6
Greater London,SE16 6,8,508000,4
Greater London,SE16 7,8,576000,10
Greater London,SE17 1,8,498000,2
Greater London,SE17 2,8,299000,5
Greater London,SE17 3,8,675000,12
Greater London,SE18 1,8,406000,8
Greater London,SE18 2,8,386000,5
Greater London,SE18 3,8,576000,7
Greater London,SE18 4,8,465000,3
Greater London,SE18 5,8,270000,5
Greater London,SE18 6,8,437000,22
Greater London,SE18 7,8,390000,2
Greater London,SE19 1,8,735000,8
Greater London,SE19 2,8,536000,14
Greater London,SE19 3,8,560000,11
Greater London,SE2 0,8,466000,10
Greater London,SE2 9,8,313000,9
Greater London,SE20 7,8,481000,9
Greater London,SE20 8,8,391000,15
Greater London,SE21 7,8,1599000,8
Greater London,SE21 8,8,807000,10
Greater London,SE22 0,8,992000,8
Greater London,SE22 8,8,875000,17
Greater London,SE22 9,8,685000,10
Greater London,SE23 1,8,550000,6
Greater London,SE23 2,8,549000,17
Greater London,SE23 3,8,765000,9
Greater London,SE24 0,8,780000,11
Greater London,SE24 9,8,1112000,8
Greater London,SE25 4,8,401000,18
Greater London,SE25 5,8,439000,9
Greater London,SE25 6,8,365000,9
Greater London,SE26 4,8,572000,9
Greater London,SE26 5,8,625000,9
Greater London,SE26 6,8,776000,6
Greater London,SE27 0,8,592000,16
Greater London,SE27 9,8,830000,7
Greater London,SE28 0,8,346000,6
Greater London,SE28 8,8,327000,7
Greater London,SE3 0,8,1192000,8
Greater London,SE3 7,8,915000,8
Greater London,SE3 8,8,572000,5
Greater London,SE3 9,8,649000,14
Greater London,SE4 1,8,674000,14
Greater London,SE4 2,8,524000,9
Greater London,SE5 0,8,575000,1
Greater London,SE5 7,8,554000,4
Greater London,SE5 8,8,584000,9
Greater London,SE5 9,8,510000,8
Greater London,SE6 1,8,581000,11
Greater London,SE6 2,8,562000,14
Greater London,SE6 3,8,333000,6
Greater London,SE6 4,8,470000,10
Greater London,SE7 7,8,511000,13
Greater London,SE7 8,8,436000,5
Greater London,SE8 3,8,481000,9
Greater London,SE8 4,8,536000,6
Greater London,SE8 5,8,368000,5
Greater London,SE9 1,8,663000,9
Greater London,SE9 2,8,435000,5
Greater London,SE9 3,8,469000,9
Greater London,SE9 4,8,347000,11
Greater London,SE9 5,8,384000,6
Greater London,SE9 6,8,451000,9
Greater London,SM1 1,8,436000,2
Greater London,SM1 2,8,426000,13
Greater London,SM1 3,8,497000,19
Greater London,SM1 4,8,342000,9
Greater London,SM2 5,8,387000,16
Greater London,SM2 6,8,328000,12
Greater London,SM2 7,8,967000,9
Greater London,SM3 8,8,557000,8
Greater London,SM3 9,8,503000,17
Greater London,SM4 4,8,558000,15
Greater London,SM4 5,8,370000,8
Greater London,SM4 6,8,396000,13
Greater London,SM5 1,8,420000,5
Greater London,SM5 2,8,433000,7
Greater London,SM5 3,8,586000,5
Greater London,SM5 4,8,803000,7
Greater London,SM6 0,8,420000,7
Greater London,SM6 7,8,384000,13
Greater London,SM6 8,8,476000,8
Greater London,SM6 9,8,564000,6
Greater London,SM7 1,8,655000,5
Greater London,SM7 2,8,568000,7
Greater London,SM7 3,8,751000,12
Greater London,SW10 0,8,937000,6
Greater London,SW10 9,8,1326000,13
Greater London,SW11 1,8,768000,10
Greater London,SW11 2,8,754000,9
Greater London,SW11 3,8,932000,23
Greater London,SW11 4,8,907000,14
Greater London,SW11 5,8,786000,10
Greater London,SW11 6,8,1499000,18
Greater London,SW11 7,8,776000,10
Greater London,SW11 8,8,802000,10
Greater London,SW12 0,8,848000,15
Greater London,SW12 8,8,1120000,24
Greater London,SW12 9,8,934000,11
Greater London,SW13 0,8,1132000,11
Greater London,SW13 8,8,1194000,4
Greater London,SW13 9,8,2908000,11
Greater London,SW14 7,8,1375000,7
Greater London,SW14 8,8,1634000,20
Greater London,SW15 1,8,1496000,18
Greater London,SW15 2,8,735000,14
Greater London,SW15 3,8,633000,14
Greater London,SW15 4,8,280000,3
Greater London,SW15 5,8,664000,9
Greater London,SW15 6,8,1021000,11
Greater London,SW16 1,8,624000,11
Greater London,SW16 2,8,477000,17
Greater London,SW16 3,8,765000,9
Greater London,SW16 4,8,451000,13
Greater London,SW16 5,8,592000,14
Greater London,SW16 6,8,625000,19
Greater London,SW17 0,8,609000,17
Greater London,SW17 6,8,407000,3
Greater London,SW17 7,8,805000,18
Greater London,SW17 8,8,774000,24
Greater London,SW17 9,8,544000,26
Greater London,SW18 1,8,660000,22
Greater London,SW18 2,8,1085000,16
Greater London,SW18 3,8,808000,24
Greater London,SW18 4,8,570000,13
Greater London,SW18 5,8,897000,23
Greater London,SW19 1,8,693000,16
Greater London,SW19 2,8,564000,12
Greater London,SW19 3,8,916000,13
Greater London,SW19 4,8,1773000,11
Greater London,SW19 5,8,2347000,6
Greater London,SW19 6,8,689000,9
Greater London,SW19 7,8,1761000,8
Greater London,SW19 8,8,786000,23
Greater London,SW1A 2,8,1025000,1
Greater London,SW1E 5,8,1682000,1
Greater London,SW1H 0,8,2137000,12
Greater London,SW1H 9,8,6692000,2
Greater London,SW1P 1,8,360000,2
Greater London,SW1P 2,8,710000,2
Greater London,SW1P 3,8,4992000,2
Greater London,SW1P 4,8,971000,11
Greater London,SW1V 2,8,649000,4
Greater London,SW1V 3,8,498000,5
Greater London,SW1V 4,8,1310000,4
Greater London,SW1W 0,8,920000,1
Greater London,SW1W 8,8,1749000,6
Greater London,SW1W 9,8,3550000,3
Greater London,SW1X 0,8,1250000,1
Greater London,SW1X 7,8,1850000,1
Greater London,SW1X 8,8,4125000,1
Greater London,SW1X 9,8,4500000,2
Greater London,SW1Y 6,8,159000,1
Greater London,SW2 1,8,567000,7
Greater London,SW2 2,8,734000,11
Greater London,SW2 3,8,606000,13
Greater London,SW2 4,8,661000,8
Greater London,SW2 5,8,569000,12
Greater London,SW20 0,8,884000,17
Greater London,SW20 8,8,801000,21
Greater London,SW20 9,8,678000,10
Greater London,SW3 1,8,810000,2
Greater London,SW3 2,8,3691000,6
Greater London,SW3 3,8,1185000,7
Greater London,SW3 4,8,2105000,5
Greater London,SW3 5,8,1264000,7
Greater London,SW3 6,8,9345000,2
Greater London,SW4 0,8,799000,6
Greater London,SW4 6,8,753000,10
Greater London,SW4 7,8,643000,14
Greater London,SW4 8,8,714000,3
Greater London,SW4 9,8,1317000,11
Greater London,SW5 0,8,838000,5
Greater London,SW5 9,8,1333000,3
Greater London,SW6 1,8,861000,8
Greater London,SW6 2,8,728000,18
Greater London,SW6 3,8,1332000,10
Greater London,SW6 4,8,1381000,11
Greater London,SW6 5,8,678000,4
Greater London,SW6 6,8,1043000,15
Greater London,SW6 7,8,1117000,12
Greater London,SW7 1,8,1386000,2
Greater London,SW7 2,8,1957000,3
Greater London,SW7 3,8,2273000,3
Greater London,SW7 4,8,1079000,9
Greater London,SW7 5,8,1577000,3
Greater London,SW8 1,8,775000,5
Greater London,SW8 2,8,901000,13
Greater London,SW8 3,8,725000,4
Greater London,SW8 4,8,589000,5
Greater London,SW9 0,8,993000,8
Greater London,SW9 6,8,376000,4
Greater London,SW9 7,8,326000,4
Greater London,SW9 8,8,502000,2
Greater London,SW9 9,8,671000,13
Greater London,TW1 1,8,927000,12
Greater London,TW1 2,8,1153000,7
Greater London,TW1 3,8,732000,8
Greater London,TW1 4,8,678000,5
Greater London,TW10 5,8,1733000,5
Greater London,TW10 6,8,941000,11
Greater London,TW10 7,8,744000,9
Greater London,TW11 0,8,614000,12
Greater London,TW11 8,8,901000,14
Greater London,TW11 9,8,1314000,20
Greater London,TW12 1,8,565000,11
Greater London,TW12 2,8,960000,13
Greater London,TW12 3,8,911000,6
Greater London,TW13 4,8,400000,9
Greater London,TW13 5,8,484000,10
Greater London,TW13 6,8,381000,4
Greater London,TW13 7,8,418000,4
Greater London,TW14 0,8,424000,4
Greater London,TW14 8,8,387000,11
Greater London,TW14 9,8,449000,4
Greater London,TW15 1,8,437000,16
Greater London,TW15 2,8,415000,12
Greater London,TW15 3,8,445000,11
Greater London,TW16 5,8,730000,3
Greater London,TW16 6,8,627000,11
Greater London,TW16 7,8,429000,8
Greater London,TW17 0,8,465000,5
Greater London,TW17 8,8,880000,6
Greater London,TW17 9,8,490000,3
Greater London,TW18 1,8,519000,9
Greater London,TW18 2,8,395000,3
Greater London,TW18 3,8,424000,6
Greater London,TW18 4,8,475000,15
Greater London,TW19 5,8,362000,1
Greater London,TW19 7,8,421000,8
Greater London,TW2 5,8,652000,17
Greater London,TW2 6,8,672000,12
Greater London,TW2 7,8,630000,6
Greater London,TW20 0,8,438000,6
Greater London,TW20 8,8,443000,7
Greater London,TW20 9,8,450000,12
Greater London,TW3 1,8,395000,5
Greater London,TW3 2,8,563000,6
Greater London,TW3 3,8,331000,6
Greater London,TW4 5,8,475000,5
Greater London,TW4 6,8,497000,3
Greater London,TW5 0,8,447000,6
Greater London,TW5 9,8,564000,6
Greater London,TW7 4,8,165000,1
Greater London,TW7 5,8,422000,6
Greater London,TW7 6,8,727000,11
Greater London,TW7 7,8,594000,11
Greater London,TW8 0,8,494000,11
Greater London,TW8 8,8,627000,7
Greater London,TW8 9,8,564000,8
Greater London,TW9 1,8,944000,7
Greater London,TW9 2,8,1498000,8
Greater London,TW9 3,8,1024000,8
Greater London,TW9 4,8,1084000,13
Greater London,UB1 1,8,508000,3
Greater London,UB1 2,8,411000,6
Greater London,UB1 3,8,261000,3
Greater London,UB10 0,8,486000,10
Greater London,UB10 8,8,637000,24
Greater London,UB10 9,8,594000,5
Greater London,UB2 4,8,354000,4
Greater London,UB2 5,8,413000,5
Greater London,UB3 1,8,467000,4
Greater London,UB3 2,8,448000,12
Greater London,UB3 3,8,504000,2
Greater London,UB3 4,8,388000,10
Greater London,UB3 5,8,239000,4
Greater London,UB4 0,8,520000,4
Greater London,UB4 8,8,452000,14
Greater London,UB4 9,8,378000,7
Greater London,UB5 4,8,566000,7
Greater London,UB5 5,8,468000,4
Greater London,UB5 6,8,431000,6
Greater London,UB6 0,8,492000,9
Greater London,UB6 7,8,412000,4
Greater London,UB6 8,8,589000,8
Greater London,UB6 9,8,450000,12
Greater London,UB7 0,8,326000,2
Greater London,UB7 7,8,461000,8
Greater London,UB7 8,8,291000,5
Greater London,UB7 9,8,430000,11
Greater London,UB8 1,8,479000,7
Greater London,UB8 2,8,366000,8
Greater London,UB8 3,8,448000,12
Greater London,UB9 4,8,563000,3
Greater London,UB9 5,8,762000,5
Greater London,UB9 6,8,485000,6
Greater London,W10 4,8,839000,4
Greater London,W10 5,8,733000,4
Greater London,W10 6,8,1235000,9
Greater London,W11 1,8,1582000,4
Greater London,W11 2,8,2003000,12
Greater London,W11 3,8,5784000,9
Greater London,W11 4,8,2591000,7
Greater London,W12 0,8,482000,2
Greater London,W12 7,8,572000,12
Greater London,W12 8,8,746000,6
Greater London,W12 9,8,959000,17
Greater London,W13 0,8,671000,15
Greater London,W13 8,8,886000,12
Greater London,W13 9,8,762000,23
Greater London,W14 0,8,845000,19
Greater London,W14 8,8,2983000,9
Greater London,W14 9,8,851000,14
Greater London,W1B 1,8,1888000,2
Greater London,W1D 6,8,380000,1
Greater London,W1F 0,8,1250000,2
Greater London,W1G 0,8,1900000,1
Greater London,W1G 6,8,2325000,2
Greater London,W1G 8,8,2425000,2
Greater London,W1G 9,8,1745000,2
Greater London,W1H 1,8,1258000,2
Greater London,W1H 2,8,2600000,4
Greater London,W1H 4,8,775000,1
Greater London,W1H 5,8,923000,5
Greater London,W1H 7,8,2001000,6
Greater London,W1J 5,8,3862000,2
Greater London,W1K 2,8,3016000,4
Greater London,W1K 7,8,7000000,1
Greater London,W1T 2,8,1140000,2
Greater London,W1T 4,8,585000,1
Greater London,W1U 5,8,975000,1
Greater London,W1U 6,8,1257000,2
Greater London,W1W 5,8,760000,1
Greater London,W1W 6,8,350000,2
Greater London,W1W 7,8,2125000,1
Greater London,W2 1,8,906000,7
Greater London,W2 2,8,1442000,11
Greater London,W2 3,8,1530000,7
Greater London,W2 4,8,1150000,12
Greater London,W2 5,8,554000,6
Greater London,W2 6,8,1100000,2
Greater London,W3 0,8,729000,5
Greater London,W3 6,8,504000,9
Greater London,W3 7,8,603000,9
Greater London,W3 8,8,612000,10
Greater London,W3 9,8,1047000,9
Greater London,W4 1,8,1576000,12
Greater London,W4 2,8,1136000,12
Greater London,W4 3,8,1274000,15
Greater London,W4 4,8,875000,6
Greater London,W4 5,8,749000,37
Greater London,W5 1,8,827000,9
Greater London,W5 2,8,819000,12
Greater London,W5 3,8,559000,8
Greater London,W5 4,8,702000,17
Greater London,W5 5,8,870000,6
Greater London,W6 0,8,1366000,11
Greater London,W6 7,8,989000,7
Greater London,W6 8,8,708000,9
Greater London,W6 9,8,725000,10
Greater London,W7 1,8,494000,7
Greater London,W7 2,8,755000,11
Greater London,W7 3,8,850000,5
Greater London,W8 4,8,1517000,5
Greater London,W8 5,8,3201000,7
Greater London,W8 6,8,2158000,7
Greater London,W8 7,8,6324000,7
Greater London,W9 1,8,880000,7
Greater London,W9 2,8,820000,12
Greater London,W9 3,8,459000,7
Greater London,WC1A 1,8,1800000,1
Greater London,WC1B 4,8,1090000,2
Greater London,WC1E 7,8,385000,1
Greater London,WC1H 0,8,301000,2
Greater London,WC1H 8,8,1200000,1
Greater London,WC1H 9,8,542000,2
Greater London,WC1N 1,8,675000,1
Greater London,WC1N 3,8,721000,2
Greater London,WC1X 0,8,492000,1
Greater London,WC1X 8,8,790000,1
Greater London,WC1X 9,8,750000,3
Greater London,WC2B 5,8,345000,1
Greater London,WC2H 0,8,2307000,1
Greater London,WC2H 8,8,1390000,1
Greater London,WC2H 9,8,755000,1
Greater London,WC2R 1,8,625000,1
Greater London,WD17 1,8,294000,3
Greater London,WD17 2,8,277000,3
Greater London,WD17 3,8,893000,3
Greater London,WD17 4,8,563000,9
Greater London,WD18 0,8,347000,14
Greater London,WD18 6,8,373000,5
Greater London,WD18 7,8,430000,11
Greater London,WD18 8,8,443000,4
Greater London,WD19 4,8,594000,19
Greater London,WD19 5,8,446000,8
Greater London,WD19 6,8,488000,2
Greater London,WD19 7,8,461000,2
Greater London,WD23 1,8,585000,4
Greater London,WD23 2,8,550000,4
Greater London,WD23 3,8,420000,5
Greater London,WD23 4,8,531000,6
Greater London,WD24 4,8,284000,3
Greater London,WD24 5,8,347000,7
Greater London,WD24 6,8,348000,5
Greater London,WD24 7,8,527000,5
Greater London,WD25 0,8,499000,7
Greater London,WD25 7,8,437000,9
Greater London,WD25 9,8,497000,9
Greater London,WD3 1,8,563000,4
Greater London,WD3 3,8,584000,11
Greater London,WD3 4,8,880000,2
Greater London,WD3 5,8,790000,14
Greater London,WD3 6,8,1115000,2
Greater London,WD3 7,8,831000,5
Greater London,WD3 8,8,405000,5
Greater London,WD4 8,8,567000,11
Greater London,WD4 9,8,824000,2
Greater London,WD5 0,8,582000,10
Greater London,WD6 1,8,433000,10
Greater London,WD6 2,8,455000,4
Greater London,WD6 3,8,819000,7
Greater London,WD6 4,8,401000,4
Greater London,WD6 5,8,448000,8
Greater London,WD7 7,8,893000,3
Greater London,WD7 8,8,876000,4
Greater London,WD7 9,8,568000,6
North East,DH1 1,8,185000,11
North East,DH1 2,8,153000,9
North East,DH1 3,8,325000,12
North East,DH1 4,8,318000,13
North East,DH1 5,8,179000,16
North East,DH2 1,8,133000,11
North East,DH2 2,8,185000,20
North East,DH2 3,8,147000,9
North East,DH3 1,8,213000,8
North East,DH3 2,8,162000,5
North East,DH3 3,8,119000,9
North East,DH3 4,8,284000,3
North East,DH4 4,8,175000,7
North East,DH4 5,8,98000,6
North East,DH4 6,8,177000,15
North East,DH4 7,8,207000,11
North East,DH5 0,8,118000,8
North East,DH5 8,8,233000,5
North East,DH5 9,8,130000,14
North East,DH6 1,8,159000,5
North East,DH6 2,8,111000,23
North East,DH6 3,8,88000,9
North East,DH6 4,8,133000,4
North East,DH6 5,8,165000,6
North East,DH7 0,8,222000,6
North East,DH7 6,8,147000,11
North East,DH7 7,8,136000,12
North East,DH7 8,8,112000,9
North East,DH7 9,8,194000,10
North East,DH8 0,8,257000,9
North East,DH8 5,8,182000,6
North East,DH8 6,8,185000,7
North East,DH8 7,8,116000,16
North East,DH8 8,8,114000,4
North East,DH8 9,8,192000,3
North East,DH9 0,8,109000,5
North East,DH9 6,8,83000,12
North East,DH9 7,8,69000,13
North East,DH9 8,8,71000,6
North East,DH9 9,8,138000,4
North East,DL1 1,8,156000,8
North East,DL1 2,8,160000,12
North East,DL1 3,8,142000,8
North East,DL1 4,8,117000,24
North East,DL1 5,8,128000,8
North East,DL10 4,8,337000,4
North East,DL10 5,8,365000,3
North East,DL10 6,8,216000,3
North East,DL10 7,8,256000,8
North East,DL11 6,8,290000,1
North East,DL11 7,8,354000,4
North East,DL12 8,8,228000,8
North East,DL12 9,8,334000,6
North East,DL13 1,8,120000,2
North East,DL13 2,8,118000,4
North East,DL13 3,8,305000,2
North East,DL13 4,8,125000,6
North East,DL13 5,8,42000,1
North East,DL14 0,8,132000,8
North East,DL14 6,8,104000,15
North East,DL14 7,8,164000,8
North East,DL14 8,8,89000,16
North East,DL14 9,8,100000,9
North East,DL15 0,8,120000,8
North East,DL15 8,8,202000,4
North East,DL15 9,8,114000,10
North East,DL16 6,8,116000,16
North East,DL16 7,8,121000,9
North East,DL17 0,8,113000,13
North East,DL17 8,8,63000,24
North East,DL17 9,8,113000,7
North East,DL2 1,8,180000,8
North East,DL2 2,8,318000,9
North East,DL2 3,8,300000,1
North East,DL3 0,8,146000,24
North East,DL3 6,8,97000,20
North East,DL3 7,8,133000,5
North East,DL3 8,8,314000,9
North East,DL3 9,8,213000,14
North East,DL4 1,8,108000,3
North East,DL4 2,8,54000,12
North East,DL5 4,8,168000,15
North East,DL5 5,8,82000,4
North East,DL5 6,8,184000,4
North East,DL5 7,8,78000,14
North East,DL6 1,8,237000,7
North East,DL6 2,8,359000,7
North East,DL6 3,8,317000,4
North East,DL7 0,8,392000,5
North East,DL7 8,8,255000,9
North East,DL7 9,8,412000,4
North East,DL8 1,8,559000,4
North East,DL8 2,8,434000,4
North East,DL8 3,8,411000,6
North East,DL8 4,8,375000,3
North East,DL8 5,8,302000,6
