region,postcode_sector,month,avg_price,volume
East Midlands,DN20 0,12,216000,4
East Midlands,DN20 8,12,125000,4
East Midlands,DN20 9,12,180000,3
East Midlands,DN21 1,12,89000,8
East Midlands,DN21 2,12,114000,5
East Midlands,DN21 3,12,333000,3
East Midlands,DN21 4,12,175000,12
East Midlands,DN22 0,12,420000,1
East Midlands,DN22 6,12,112000,4
East Midlands,DN22 7,12,149000,10
East Midlands,DN22 8,12,262000,3
East Midlands,DN22 9,12,308000,2
East Midlands,DN3 1,12,211000,9
East Midlands,DN3 2,12,160000,6
East Midlands,DN3 3,12,191000,4
East Midlands,DN31 1,12,50000,1
East Midlands,DN31 2,12,65000,11
East Midlands,DN32 0,12,90000,2
East Midlands,DN32 7,12,50000,3
East Midlands,DN32 8,12,112000,4
East Midlands,DN32 9,12,80000,5
East Midlands,DN33 1,12,102000,2
East Midlands,DN33 2,12,186000,7
East Midlands,DN33 3,12,208000,3
East Midlands,DN34 4,12,197000,4
East Midlands,DN34 5,12,140000,6
East Midlands,DN35 0,12,234000,9
East Midlands,DN35 7,12,112000,14
East Midlands,DN35 8,12,124000,6
East Midlands,DN35 9,12,153000,3
East Midlands,DN36 4,12,184000,8
East Midlands,DN36 5,12,240000,1
East Midlands,DN37 0,12,216000,2
East Midlands,DN37 7,12,235000,3
East Midlands,DN37 9,12,262000,2
East Midlands,DN4 0,12,142000,3
East Midlands,DN4 5,12,172000,4
East Midlands,DN4 6,12,168000,4
East Midlands,DN4 7,12,164000,4
East Midlands,DN4 8,12,117000,5
East Midlands,DN4 9,12,142000,4
East Midlands,DN40 1,12,77000,1
East Midlands,DN40 2,12,203000,3
East Midlands,DN40 3,12,155000,3
East Midlands,DN41 8,12,238000,1
East Midlands,DN5 0,12,100000,5
East Midlands,DN5 7,12,275000,9
East Midlands,DN5 8,12,186000,7
East Midlands,DN5 9,12,146000,10
East Midlands,DN6 0,12,116000,9
East Midlands,DN6 7,12,112000,4
East Midlands,DN6 9,12,338000,2
East Midlands,DN7 4,12,142000,5
East Midlands,DN7 5,12,160000,1
East Midlands,DN7 6,12,154000,6
East Midlands,DN8 4,12,124000,8
East Midlands,DN8 5,12,160000,5
East Midlands,DN9 1,12,80000,2
East Midlands,DN9 2,12,269000,4
East Midlands,DN9 3,12,163000,3
East Midlands,LE1 1,12,94000,1
East Midlands,LE1 2,12,163000,1
East Midlands,LE1 3,12,120000,1
East Midlands,LE1 4,12,133000,3
East Midlands,LE1 6,12,185000,3
East Midlands,LE1 7,12,240000,1
East Midlands,LE10 0,12,265000,12
East Midlands,LE10 1,12,294000,8
East Midlands,LE10 2,12,299000,8
East Midlands,LE10 3,12,295000,1
East Midlands,LE11 1,12,202000,6
East Midlands,LE11 2,12,253000,16
East Midlands,LE11 3,12,322000,4
East Midlands,LE11 4,12,224000,7
East Midlands,LE11 5,12,187000,7
East Midlands,LE12 5,12,367000,5
East Midlands,LE12 6,12,323000,9
East Midlands,LE12 7,12,235000,19
East Midlands,LE12 8,12,495000,5
East Midlands,LE12 9,12,232000,13
East Midlands,LE13 0,12,262000,9
East Midlands,LE13 1,12,225000,5
East Midlands,LE14 2,12,500000,1
East Midlands,LE14 3,12,351000,7
East Midlands,LE14 4,12,373000,5
East Midlands,LE15 6,12,283000,11
East Midlands,LE15 7,12,330000,7
East Midlands,LE15 8,12,1400000,1
East Midlands,LE15 9,12,408000,7
East Midlands,LE16 7,12,360000,12
East Midlands,LE16 8,12,501000,5
East Midlands,LE16 9,12,284000,18
East Midlands,LE17 4,12,250000,2
East Midlands,LE17 5,12,225000,1
East Midlands,LE18 1,12,193000,4
East Midlands,LE18 2,12,193000,6
East Midlands,LE18 3,12,245000,2
East Midlands,LE18 4,12,165000,4
East Midlands,LE19 1,12,552000,1
East Midlands,LE19 2,12,231000,3
East Midlands,LE19 4,12,270000,5
East Midlands,LE2 0,12,180000,2
East Midlands,LE2 1,12,245000,5
East Midlands,LE2 2,12,309000,3
East Midlands,LE2 3,12,462000,7
East Midlands,LE2 4,12,322000,4
East Midlands,LE2 5,12,212000,2
East Midlands,LE2 6,12,227000,9
East Midlands,LE2 7,12,202000,4
East Midlands,LE2 8,12,244000,5
East Midlands,LE2 9,12,190000,7
East Midlands,LE3 0,12,142000,5
East Midlands,LE3 1,12,208000,2
East Midlands,LE3 2,12,256000,9
East Midlands,LE3 3,12,312000,7
East Midlands,LE3 5,12,169000,3
East Midlands,LE3 6,12,331000,3
East Midlands,LE3 8,12,314000,6
East Midlands,LE3 9,12,232000,6
East Midlands,LE4 0,12,204000,5
East Midlands,LE4 1,12,185000,4
East Midlands,LE4 2,12,223000,4
East Midlands,LE4 3,12,309000,2
East Midlands,LE4 4,12,311000,4
East Midlands,LE4 5,12,228000,4
East Midlands,LE4 8,12,315000,1
East Midlands,LE4 9,12,296000,5
East Midlands,LE5 0,12,206000,3
East Midlands,LE5 1,12,351000,6
East Midlands,LE5 2,12,260000,3
East Midlands,LE5 3,12,230000,2
East Midlands,LE5 4,12,129000,3
East Midlands,LE5 5,12,433000,3
East Midlands,LE5 6,12,393000,5
East Midlands,LE6 0,12,328000,6
East Midlands,LE65 1,12,314000,3
East Midlands,LE65 2,12,383000,6
East Midlands,LE67 1,12,249000,4
East Midlands,LE67 2,12,255000,5
East Midlands,LE67 3,12,188000,6
East Midlands,LE67 4,12,282000,5
East Midlands,LE67 5,12,195000,6
East Midlands,LE67 6,12,234000,4
East Midlands,LE67 8,12,260000,1
East Midlands,LE67 9,12,451000,4
East Midlands,LE7 1,12,181000,2
East Midlands,LE7 2,12,261000,5
East Midlands,LE7 3,12,381000,4
East Midlands,LE7 4,12,770000,1
East Midlands,LE7 7,12,312000,15
East Midlands,LE7 9,12,337000,4
East Midlands,LE8 0,12,272000,2
East Midlands,LE8 4,12,249000,7
East Midlands,LE8 5,12,202000,2
East Midlands,LE8 6,12,353000,3
East Midlands,LE8 8,12,224000,2
East Midlands,LE9 1,12,240000,1
East Midlands,LE9 2,12,308000,5
East Midlands,LE9 3,12,270000,1
East Midlands,LE9 4,12,274000,4
East Midlands,LE9 6,12,351000,7
East Midlands,LE9 7,12,207000,6
East Midlands,LE9 8,12,344000,6
East Midlands,LE9 9,12,393000,6
East Midlands,LN1 1,12,180000,1
East Midlands,LN1 2,12,472000,5
East Midlands,LN1 3,12,178000,7
East Midlands,LN10 6,12,313000,6
East Midlands,LN11 0,12,271000,5
East Midlands,LN11 7,12,124000,1
East Midlands,LN11 8,12,182000,4
East Midlands,LN11 9,12,172000,6
East Midlands,LN12 1,12,160000,3
East Midlands,LN12 2,12,215000,10
East Midlands,LN13 0,12,175000,2
East Midlands,LN13 9,12,165000,1
East Midlands,LN2 1,12,240000,2
East Midlands,LN2 2,12,330000,2
East Midlands,LN2 3,12,295000,6
East Midlands,LN2 4,12,215000,3
East Midlands,LN2 5,12,98000,1
East Midlands,LN3 4,12,214000,6
East Midlands,LN4 1,12,286000,5
East Midlands,LN4 2,12,376000,3
East Midlands,LN4 3,12,248000,4
East Midlands,LN4 4,12,212000,5
East Midlands,LN5 0,12,378000,4
East Midlands,LN5 7,12,112000,3
East Midlands,LN5 8,12,215000,4
East Midlands,LN5 9,12,181000,3
East Midlands,LN6 0,12,219000,10
East Midlands,LN6 3,12,125000,1
East Midlands,LN6 5,12,185000,1
East Midlands,LN6 7,12,156000,3
East Midlands,LN6 8,12,242000,9
East Midlands,LN6 9,12,200000,12
East Midlands,LN7 6,12,147000,5
East Midlands,LN8 3,12,158000,4
East Midlands,LN8 6,12,299000,3
East Midlands,LN9 5,12,373000,5
East Midlands,LN9 6,12,220000,5
East Midlands,NG1 1,12,195000,1
East Midlands,NG1 2,12,190000,1
East Midlands,NG1 4,12,215000,1
East Midlands,NG1 5,12,182000,1
East Midlands,NG1 7,12,90000,2
East Midlands,NG10 1,12,110000,1
East Midlands,NG10 2,12,254000,3
East Midlands,NG10 3,12,236000,5
East Midlands,NG10 4,12,247000,4
East Midlands,NG10 5,12,230000,5
East Midlands,NG11 0,12,288000,3
East Midlands,NG11 6,12,393000,8
East Midlands,NG11 7,12,340000,4
East Midlands,NG11 8,12,187000,3
East Midlands,NG11 9,12,180000,4
East Midlands,NG12 1,12,315000,1
East Midlands,NG12 2,12,350000,4
East Midlands,NG12 3,12,335000,17
East Midlands,NG12 4,12,562000,6
East Midlands,NG12 5,12,259000,11
East Midlands,NG13 0,12,460000,1
East Midlands,NG13 7,12,328000,1
East Midlands,NG13 8,12,361000,8
East Midlands,NG13 9,12,281000,3
East Midlands,NG14 5,12,458000,3
East Midlands,NG14 6,12,416000,4
East Midlands,NG14 7,12,238000,1
East Midlands,NG15 0,12,188000,1
East Midlands,NG15 6,12,226000,8
East Midlands,NG15 7,12,189000,2
East Midlands,NG15 8,12,155000,1
East Midlands,NG15 9,12,233000,5
East Midlands,NG16 1,12,381000,4
East Midlands,NG16 2,12,211000,11
East Midlands,NG16 3,12,160000,4
East Midlands,NG16 4,12,145000,4
East Midlands,NG16 5,12,178000,4
East Midlands,NG16 6,12,148000,5
East Midlands,NG17 1,12,250000,4
East Midlands,NG17 2,12,136000,3
East Midlands,NG17 3,12,131000,6
East Midlands,NG17 4,12,221000,7
East Midlands,NG17 5,12,190000,3
East Midlands,NG17 7,12,136000,3
East Midlands,NG17 8,12,166000,6
East Midlands,NG17 9,12,155000,2
East Midlands,NG18 1,12,250000,1
East Midlands,NG18 2,12,107000,4
East Midlands,NG18 3,12,282000,4
East Midlands,NG18 4,12,193000,6
East Midlands,NG18 5,12,149000,8
East Midlands,NG18 6,12,169000,1
East Midlands,NG19 0,12,176000,5
East Midlands,NG19 6,12,150000,5
East Midlands,NG19 7,12,282000,4
East Midlands,NG19 8,12,134000,6
East Midlands,NG19 9,12,184000,6
East Midlands,NG2 1,12,111000,1
East Midlands,NG2 2,12,178000,3
East Midlands,NG2 4,12,154000,4
East Midlands,NG2 5,12,473000,5
East Midlands,NG2 6,12,573000,3
East Midlands,NG2 7,12,310000,10
East Midlands,NG20 0,12,154000,3
East Midlands,NG20 8,12,155000,11
East Midlands,NG20 9,12,175000,4
East Midlands,NG21 0,12,149000,8
East Midlands,NG21 9,12,234000,12
East Midlands,NG22 0,12,290000,3
East Midlands,NG22 8,12,202000,3
East Midlands,NG22 9,12,234000,5
East Midlands,NG23 5,12,148000,1
East Midlands,NG23 6,12,676000,4
East Midlands,NG23 7,12,264000,2
East Midlands,NG24 1,12,259000,2
East Midlands,NG24 2,12,150000,1
East Midlands,NG24 3,12,210000,10
East Midlands,NG24 4,12,193000,10
East Midlands,NG25 0,12,462000,7
East Midlands,NG3 1,12,266000,3
East Midlands,NG3 2,12,160000,1
East Midlands,NG3 3,12,148000,2
East Midlands,NG3 4,12,212000,2
East Midlands,NG3 5,12,226000,3
East Midlands,NG3 6,12,313000,11
East Midlands,NG3 7,12,294000,2
East Midlands,NG31 6,12,92000,1
East Midlands,NG31 7,12,189000,10
East Midlands,NG31 8,12,265000,10
East Midlands,NG31 9,12,172000,6
East Midlands,NG32 1,12,442000,2
East Midlands,NG32 2,12,375000,2
East Midlands,NG32 3,12,268000,5
East Midlands,NG33 4,12,373000,6
East Midlands,NG34 0,12,330000,2
East Midlands,NG34 6,12,196000,2
East Midlands,NG34 7,12,182000,8
East Midlands,NG34 8,12,615000,1
East Midlands,NG34 9,12,245000,10
East Midlands,NG4 1,12,165000,5
East Midlands,NG4 2,12,201000,5
East Midlands,NG4 3,12,245000,6
East Midlands,NG4 4,12,215000,6
East Midlands,NG5 1,12,206000,4
East Midlands,NG5 2,12,170000,3
East Midlands,NG5 3,12,215000,5
East Midlands,NG5 4,12,377000,7
East Midlands,NG5 5,12,207000,5
East Midlands,NG5 6,12,235000,5
East Midlands,NG5 7,12,144000,2
East Midlands,NG5 8,12,301000,5
East Midlands,NG5 9,12,169000,6
East Midlands,NG6 0,12,187000,6
East Midlands,NG6 7,12,290000,1
East Midlands,NG6 8,12,151000,7
East Midlands,NG6 9,12,210000,3
East Midlands,NG7 1,12,270000,3
East Midlands,NG7 2,12,290000,1
East Midlands,NG7 4,12,135000,1
East Midlands,NG7 5,12,142000,6
East Midlands,NG7 6,12,130000,4
East Midlands,NG7 7,12,121000,4
East Midlands,NG8 1,12,482000,3
East Midlands,NG8 2,12,363000,4
East Midlands,NG8 3,12,238000,4
East Midlands,NG8 4,12,120000,1
East Midlands,NG8 5,12,166000,4
East Midlands,NG8 6,12,145000,5
East Midlands,NG9 1,12,299000,7
East Midlands,NG9 2,12,273000,6
East Midlands,NG9 3,12,371000,5
East Midlands,NG9 4,12,201000,3
East Midlands,NG9 5,12,310000,7
East Midlands,NG9 6,12,318000,2
East Midlands,NG9 7,12,368000,3
East Midlands,NG9 8,12,179000,2
East Midlands,S1 2,12,115000,2
East Midlands,S1 4,12,132000,2
East Midlands,S10 1,12,272000,4
East Midlands,S10 2,12,180000,3
East Midlands,S10 3,12,228000,2
East Midlands,S10 4,12,665000,5
East Midlands,S10 5,12,616000,3
East Midlands,S11 7,12,397000,7
East Midlands,S11 8,12,317000,6
East Midlands,S11 9,12,278000,7
East Midlands,S12 2,12,149000,5
East Midlands,S12 3,12,144000,1
East Midlands,S12 4,12,162000,8
East Midlands,S13 7,12,190000,6
East Midlands,S13 8,12,199000,3
East Midlands,S13 9,12,145000,6
East Midlands,S17 3,12,412000,3
East Midlands,S17 4,12,379000,6
East Midlands,S18 1,12,324000,6
East Midlands,S18 2,12,266000,3
East Midlands,S18 3,12,275000,3
East Midlands,S18 4,12,186000,2
East Midlands,S18 7,12,242000,1
East Midlands,S18 8,12,268000,2
East Midlands,S2 1,12,123000,5
East Midlands,S2 2,12,136000,3
East Midlands,S2 3,12,222000,5
East Midlands,S2 4,12,70000,1
East Midlands,S2 5,12,124000,4
East Midlands,S20 1,12,114000,2
East Midlands,S20 2,12,178000,1
East Midlands,S20 3,12,136000,1
East Midlands,S20 4,12,238000,2
East Midlands,S20 5,12,208000,4
East Midlands,S20 6,12,120000,1
East Midlands,S20 7,12,170000,1
East Midlands,S20 8,12,194000,1
East Midlands,S21 1,12,162000,2
East Midlands,S21 2,12,140000,1
East Midlands,S21 3,12,505000,1
East Midlands,S21 4,12,147000,4
East Midlands,S25 1,12,434000,4
East Midlands,S25 2,12,162000,4
East Midlands,S25 3,12,146000,4
East Midlands,S25 4,12,203000,4
East Midlands,S25 5,12,315000,3
East Midlands,S26 2,12,217000,4
East Midlands,S26 3,12,240000,3
East Midlands,S26 5,12,307000,3
East Midlands,S26 6,12,176000,3
East Midlands,S26 7,12,225000,1
East Midlands,S3 7,12,58000,1
East Midlands,S3 8,12,95000,1
East Midlands,S3 9,12,155000,2
East Midlands,S32 1,12,365000,1
East Midlands,S32 3,12,385000,1
East Midlands,S32 5,12,292000,2
East Midlands,S33 0,12,350000,1
East Midlands,S33 6,12,230000,2
East Midlands,S33 9,12,301000,1
East Midlands,S35 0,12,152000,2
East Midlands,S35 1,12,226000,5
East Midlands,S35 2,12,166000,3
East Midlands,S35 3,12,165000,2
East Midlands,S35 4,12,201000,2
East Midlands,S35 7,12,340000,2
East Midlands,S35 8,12,385000,1
East Midlands,S35 9,12,145000,1
East Midlands,S36 1,12,188000,5
East Midlands,S36 2,12,211000,5
East Midlands,S36 6,12,206000,2
East Midlands,S36 8,12,163000,1
East Midlands,S4 7,12,130000,1
East Midlands,S40 1,12,166000,5
East Midlands,S40 2,12,146000,8
East Midlands,S40 3,12,281000,4
East Midlands,S40 4,12,218000,6
East Midlands,S41 0,12,252000,10
East Midlands,S41 7,12,294000,2
East Midlands,S41 8,12,214000,7
East Midlands,S41 9,12,175000,7
East Midlands,S42 5,12,174000,9
East Midlands,S42 6,12,315000,4
East Midlands,S42 7,12,265000,3
East Midlands,S43 1,12,170000,8
East Midlands,S43 2,12,187000,3
East Midlands,S43 3,12,130000,5
East Midlands,S43 4,12,202000,8
East Midlands,S44 5,12,180000,5
East Midlands,S44 6,12,169000,7
East Midlands,S45 8,12,111000,2
East Midlands,S45 9,12,199000,7
East Midlands,S5 0,12,120000,1
East Midlands,S5 6,12,91000,5
East Midlands,S5 7,12,138000,2
East Midlands,S5 8,12,135000,7
East Midlands,S5 9,12,127000,4
East Midlands,S6 1,12,201000,9
East Midlands,S6 2,12,220000,8
East Midlands,S6 3,12,175000,6
East Midlands,S6 4,12,205000,1
East Midlands,S6 5,12,282000,3
East Midlands,S6 6,12,248000,3
East Midlands,S60 1,12,78000,1
East Midlands,S60 2,12,110000,4
East Midlands,S60 3,12,205000,1
East Midlands,S60 4,12,229000,3
East Midlands,S60 5,12,142000,7
East Midlands,S60 8,12,295000,5
East Midlands,S61 1,12,106000,7
East Midlands,S61 2,12,172000,10
East Midlands,S61 3,12,139000,2
East Midlands,S61 4,12,178000,2
East Midlands,S62 5,12,110000,4
East Midlands,S62 6,12,175000,1
East Midlands,S62 7,12,135000,1
East Midlands,S63 0,12,161000,7
East Midlands,S63 6,12,137000,6
East Midlands,S63 7,12,159000,6
East Midlands,S63 8,12,155000,4
East Midlands,S63 9,12,100000,4
East Midlands,S64 0,12,124000,3
East Midlands,S64 5,12,193000,2
East Midlands,S64 8,12,217000,8
East Midlands,S64 9,12,72000,5
East Midlands,S65 1,12,90000,5
East Midlands,S65 2,12,118000,3
East Midlands,S65 3,12,259000,5
East Midlands,S65 4,12,83000,2
East Midlands,S66 1,12,453000,7
East Midlands,S66 2,12,180000,1
East Midlands,S66 3,12,158000,6
East Midlands,S66 7,12,67000,7
East Midlands,S66 8,12,179000,5
East Midlands,S66 9,12,131000,2
East Midlands,S7 1,12,385000,2
East Midlands,S7 2,12,667000,3
East Midlands,S70 1,12,130000,4
East Midlands,S70 3,12,148000,5
East Midlands,S70 4,12,99000,3
East Midlands,S70 5,12,243000,3
East Midlands,S70 6,12,139000,6
East Midlands,S71 1,12,153000,7
East Midlands,S71 2,12,111000,5
East Midlands,S71 3,12,102000,4
East Midlands,S71 4,12,176000,6
East Midlands,S71 5,12,185000,8
East Midlands,S72 0,12,85000,1
East Midlands,S72 7,12,135000,1
East Midlands,S72 8,12,175000,9
East Midlands,S72 9,12,195000,3
East Midlands,S73 0,12,126000,7
East Midlands,S73 8,12,108000,7
East Midlands,S73 9,12,96000,4
East Midlands,S74 0,12,112000,4
East Midlands,S74 8,12,224000,3
East Midlands,S74 9,12,146000,6
East Midlands,S75 1,12,238000,7
East Midlands,S75 2,12,179000,8
East Midlands,S75 3,12,115000,1
East Midlands,S75 4,12,440000,1
East Midlands,S75 5,12,279000,3
East Midlands,S75 6,12,191000,5
East Midlands,S8 0,12,304000,10
East Midlands,S8 7,12,287000,7
East Midlands,S8 8,12,222000,6
East Midlands,S8 9,12,203000,5
East Midlands,S80 1,12,112000,2
East Midlands,S80 2,12,121000,4
East Midlands,S80 3,12,233000,4
East Midlands,S80 4,12,130000,5
East Midlands,S81 0,12,283000,3
East Midlands,S81 7,12,222000,8
East Midlands,S81 8,12,212000,3
East Midlands,S81 9,12,144000,5
East Midlands,S9 1,12,102000,4
East Midlands,S9 4,12,169000,2
East of England,AL1 1,12,660000,6
East of England,AL1 2,12,346000,2
East of England,AL1 3,12,566000,5
East of England,AL1 4,12,542000,7
East of England,AL1 5,12,544000,2
East of England,AL10 0,12,297000,4
East of England,AL10 8,12,464000,4
East of England,AL10 9,12,518000,3
East of England,AL2 1,12,422000,7
East of England,AL2 3,12,503000,3
East of England,AL3 4,12,740000,5
East of England,AL3 5,12,609000,3
East of England,AL3 6,12,202000,1
East of England,AL3 8,12,371000,4
East of England,AL4 0,12,732000,2
East of England,AL4 8,12,808000,6
East of England,AL4 9,12,652000,7
East of England,AL5 1,12,820000,3
East of England,AL5 2,12,275000,1
East of England,AL5 3,12,1292000,2
East of England,AL5 4,12,498000,2
East of England,AL5 5,12,667000,3
East of England,AL6 0,12,858000,2
East of England,AL6 9,12,526000,3
East of England,AL7 1,12,334000,4
East of England,AL7 2,12,382000,7
East of England,AL7 3,12,342000,4
