region,postcode_sector,month,avg_price,volume,delta
East Midlands,LE65 1,11,358000,4,3
East Midlands,LE65 2,11,335000,5,6
East Midlands,LE67 1,11,264000,6,-16
East Midlands,LE67 2,11,298000,13,13
East Midlands,LE67 3,11,207000,7,8
East Midlands,LE67 4,11,268000,3,19
East Midlands,LE67 5,11,180000,2,-28
East Midlands,LE67 6,11,317000,6,31
East Midlands,LE67 8,11,252000,2,35
East Midlands,LE67 9,11,227000,6,-8
East Midlands,LE7 1,11,206000,5,-11
East Midlands,LE7 2,11,233000,8,-13
East Midlands,LE7 3,11,368000,7,-16
East Midlands,LE7 4,11,858000,1,104
East Midlands,LE7 7,11,422000,14,31
East Midlands,LE7 9,11,394000,17,-15
East Midlands,LE8 0,11,295000,8,-20
East Midlands,LE8 4,11,289000,5,0
East Midlands,LE8 5,11,374000,5,7
East Midlands,LE8 6,11,162000,2,-52
East Midlands,LE8 8,11,200000,4,-37
East Midlands,LE8 9,11,418000,2,48
East Midlands,LE9 1,11,364000,2,46
East Midlands,LE9 2,11,330000,4,-34
East Midlands,LE9 3,11,244000,5,-10
East Midlands,LE9 4,11,274000,8,-22
East Midlands,LE9 6,11,298000,5,28
East Midlands,LE9 7,11,344000,13,11
East Midlands,LE9 8,11,208000,7,9
East Midlands,LE9 9,11,364000,7,42
East Midlands,LN1 1,11,189000,6,-4
East Midlands,LN1 2,11,204000,8,-43
East Midlands,LN1 3,11,198000,10,19
East Midlands,LN1 4,11,343000,1,16
East Midlands,LN10 5,11,488000,2,171
East Midlands,LN10 6,11,380000,3,36
East Midlands,LN11 0,11,299000,10,-3
East Midlands,LN11 7,11,335000,3,33
East Midlands,LN11 8,11,310000,7,57
East Midlands,LN11 9,11,191000,6,-37
East Midlands,LN12 1,11,165000,5,-8
East Midlands,LN12 2,11,222000,13,1
East Midlands,LN13 0,11,534000,2,23
East Midlands,LN13 9,11,296000,2,113
East Midlands,LN2 1,11,472000,2,7
East Midlands,LN2 2,11,340000,6,-7
East Midlands,LN2 3,11,230000,4,-29
East Midlands,LN2 4,11,194000,5,11
East Midlands,LN2 5,11,116000,8,-11
East Midlands,LN3 4,11,242000,2,14
East Midlands,LN3 5,11,296000,2,50
East Midlands,LN4 1,11,267000,15,3
East Midlands,LN4 2,11,320000,8,0
East Midlands,LN4 3,11,255000,5,-15
East Midlands,LN4 4,11,179000,6,-21
East Midlands,LN5 0,11,389000,4,23
East Midlands,LN5 7,11,111000,6,-20
East Midlands,LN5 8,11,136000,13,-9
East Midlands,LN5 9,11,203000,10,-17
East Midlands,LN6 0,11,152000,6,-11
East Midlands,LN6 3,11,220000,3,-19
East Midlands,LN6 5,11,226000,3,14
East Midlands,LN6 7,11,208000,11,18
East Midlands,LN6 8,11,227000,10,-5
East Midlands,LN6 9,11,288000,9,16
East Midlands,LN7 6,11,1000000,1,361
East Midlands,LN8 2,11,195000,2,-48
East Midlands,LN8 3,11,224000,6,-14
East Midlands,LN8 5,11,238000,8,3
East Midlands,LN8 6,11,118000,2,-64
East Midlands,LN9 5,11,215000,3,-32
East Midlands,LN9 6,11,232000,7,-8
East Midlands,NG1 1,11,128000,9,-20
East Midlands,NG1 3,11,115000,1,2
East Midlands,NG10 1,11,221000,5,19
East Midlands,NG10 2,11,204000,4,-20
East Midlands,NG10 3,11,237000,16,-12
East Midlands,NG10 4,11,235000,20,-15
East Midlands,NG10 5,11,197000,8,-27
East Midlands,NG11 0,11,250000,1,-58
East Midlands,NG11 6,11,402000,11,16
East Midlands,NG11 7,11,225000,5,-25
East Midlands,NG11 8,11,211000,10,-14
East Midlands,NG11 9,11,160000,2,-9
East Midlands,NG12 1,11,138000,1,-42
East Midlands,NG12 2,11,403000,5,49
East Midlands,NG12 3,11,272000,10,-20
East Midlands,NG12 4,11,634000,6,-11
East Midlands,NG12 5,11,447000,4,57
East Midlands,NG13 0,11,346000,3,-9
East Midlands,NG13 8,11,295000,17,-14
East Midlands,NG13 9,11,278000,2,-46
East Midlands,NG14 5,11,570000,7,25
East Midlands,NG14 6,11,402000,6,53
East Midlands,NG14 7,11,564000,4,36
East Midlands,NG15 0,11,210000,2,20
East Midlands,NG15 6,11,186000,12,-9
East Midlands,NG15 7,11,176000,10,-11
East Midlands,NG15 8,11,241000,4,-30
East Midlands,NG15 9,11,338000,3,-40
East Midlands,NG16 1,11,268000,5,4
East Midlands,NG16 2,11,201000,19,-9
East Midlands,NG16 3,11,190000,8,-9
East Midlands,NG16 4,11,162000,11,5
East Midlands,NG16 5,11,268000,9,-12
East Midlands,NG16 6,11,218000,9,27
East Midlands,NG17 1,11,160000,9,-27
East Midlands,NG17 2,11,156000,16,0
East Midlands,NG17 3,11,169000,9,-1
East Midlands,NG17 4,11,140000,8,-15
East Midlands,NG17 5,11,154000,7,-22
East Midlands,NG17 7,11,150000,4,23
East Midlands,NG17 8,11,180000,9,-19
